"Actual","Predicted"
9271.017,9322.81636067681
7966.504,7948.73371686611
7968.892,7948.32379002401
9314.569,9323.18349177033
8580.961,8700.63404113946
8961.896,8985.33928462259
8065.245,7945.16170403836
7030.154,7064.82714906064
7935.232,7949.51446096659
8001.61,7948.26121469003
7289.676,7327.73776625124
8958.583,8982.83910647699
8694.882,8699.45901403037
7903.23,7948.67896344889
10053.12,9957.03363496011
9482.004,9526.92999241662
9886.45,9958.15570619728
9362.352,9315.95509020351
6815.728,6887.98533212221
10045.091,9965.36353903909
6812.216,6796.81069671962
6824.647,6861.47973887606
9902.641,9950.80247226956
9513.693,9514.76572596488
9509.491,9527.85133929759
8672.846,8695.94175461984
7079.434,6964.9612086014
9239.927,9318.02286927284
9074.217,8981.68953824854
7377.19,7326.62531447612
7938.133,7948.41765302496
9523.541,9522.91915740725
8977.152,8980.92386886488
8588.836,8699.59198661506
7004.481,7060.79450667314
7298.015,7328.0225424254
7016.326,7066.71918938499
7969.355,7949.97131930917
8955.276,8981.83915102729
8001.028,7946.78576757329
7284.993,7328.77982077564
9551.774,9528.58202772166
8698.153,8696.94151238922
7260.216,7328.69377969143
9265.585,9322.43537145782
8988.916,8986.45061111579
9309.366,9315.61924912392
9222.417,9316.69639068489
6981.409,6958.12428185956
6864.151,6848.39424366447
7842.142,7949.97131930917
9884.782,9959.04262622777
8990.557,8982.85974272233
8949.51,8982.32107203746
9871.189,9958.85554153383
6959.177,6813.24486090803
6930.217,7039.68230238644
8685.718,8696.5347727184
7974.297,7950.00260697616
8583.285,8700.97357073085
9562.247,9514.95984895315
9369.377,9318.29299348802
8795.627,8696.226530794
6945.57,7005.69109719235
9423.058,9528.50591726314
9959.479,9947.94846304266
9987.74,9957.49788216357
7026.278,7063.66400710838
8994.051,8979.74031551297
8047.102,7948.33161194075
8751.02,8694.92635301697
9473.913,9522.49302004885
7231.591,7327.68301283402
9377.042,9323.80688895356
6937.233,6896.28758550208
10022.562,9958.97669090015
9934.029,9964.52176714801
6788.916,6790.60905975036
8889.045,8980.16851760388
8667.736,8697.58146198826
8966.506,8988.13672172321
9956.773,9963.81197514376
7244.884,7326.91791256703
8930.322,8982.43457138686
9085.289,8985.47857927867
7982.276,7950.42817765176
8638.569,8698.99433377104
8662.759,8701.76677149353
7078.832,7049.88176471998
6981.816,7020.8273821657
9902.109,9945.35451213164
9933.637,9949.21615382893
9026.33,8986.60022389454
9909.424,9956.92612525606
7969.119,7948.40200919147
6840.427,6786.46025670341
8656.192,8696.99945297774
7340.883,7327.62825941679
7865.501,7950.42035573501
9006.109,8986.45061111579
7313.971,7327.01959748474
9558.321,9514.71375799434
6829.348,6798.77834054553
8713.476,8701.03614606482
8725.726,8699.66238386578
8784.298,8697.34680448587
6884.063,6802.06906893384
7978.98,7947.27391358286
8597.397,8699.20552552319
8734.271,8698.65480417965
9541.247,9530.18231351937
7322.206,7328.0381862589
9343.424,9323.16952441325
8718.733,8696.50811979688
9353.618,9317.87389442397
7052.026,7063.30737356883
8710.457,8696.57388230214
8699.617,8700.93909589257
8027.829,7948.72589494936
7961.634,7946.38366264793
7046.714,6971.75845425414
7174.315,7328.77982077564
8770.314,8699.15859402271
6982.931,7043.46666251759
8650.798,8696.32039379496
7206.123,7327.68301283402
10003.345,9966.58965544894
7339.443,7327.98343284167
9088.762,8985.33928462259
9468.899,9519.63565552218
9921.187,9955.4887816643
9927.707,9947.55026039842
7217.681,7328.29167476607
7309.524,7327.76123200148
9009.195,8981.02811424455
9339.768,9320.75215537046
9464.823,9534.46662804369
6983.893,6989.10634766822
8579.469,8699.57634278157
6961.439,6958.63125887391
8656.932,8700.90780822559
6845.385,6906.90049149345
8676.96,8699.76725595477
9551.38,9517.06216410457
6847.022,6791.76642394641
6956.972,6900.41235129342
9922.889,9942.60075585123
7050.789,6964.6132981284
7094.687,7002.46068319754
9064.844,8986.32163458238
10027.369,9958.16285372322
7330.07,7328.43246926751
6894.405,6964.81259218322
8598.952,8697.85841624568
9578.619,9528.52659521975
7049.167,6966.34049415521
9536.776,9525.71416036928
10060.707,9957.35226261446
9959.163,9963.23361686833
8622.803,8700.38837454903
9577.69,9527.40787928235
6978.84,6994.77434216111
9552.46,9522.19875334569
6910.263,7019.42407189678
6982.429,6876.56999349874
7244.066,7328.40118160052
8639.589,8696.6677453031
7946.437,7945.56380896372
9471.803,9513.07547158318
7029.04,7066.14557379658
9994.414,9941.22220006115
9082.193,8987.26787111282
7378.103,7326.59402680914
9362.868,9317.30246521128
7910.649,7945.96591388908
9223.436,9315.56024285904
9424.982,9514.35009143219
7393.051,7327.31219557565
9291.778,9315.70921770791
7217.24,7327.69865666751
6894.188,6814.04672203476
9998.301,9946.55984135328
9332.725,9311.31761194275
6914.263,6873.21088693925
6937.479,6967.08094803971
7046.922,7049.87455193011
6847.892,6780.58570520382
9390.283,9316.3154014659
7350.408,7327.95214517469
7854.111,7949.42841988238
7864.219,7949.15928754171
9052.153,8981.24995388201
7327.882,7327.27308599191
7961.743,7946.70754840582
9983.722,9941.88024255807
9074.379,8988.43594728072
9479.993,9518.83556723913
7910.475,7949.94785355894
10061.017,9958.68935325972
7155.538,7329.10370653354
9299.552,9321.00484769719
6916.169,6959.27670674672
9493.91,9519.72562410617
7087.358,6986.24493609166
9042.61,8987.9705676075
7933.509,7946.80923332353
6889.07,7045.53074738887
7194.46,7328.06947392588
9551.708,9522.97805444052
8742.694,8696.93687764376
6955.05,6858.35737160102
9361.503,9321.33397817726
9019.193,8988.60726045776
7406.922,7327.00395365124
9027.513,8986.71478739689
7399.968,7327.32783940914
8713.918,8696.94933430597
9914.529,9950.43566887085
9949.171,9952.43740338096
8028.953,7947.94515084889
8672.04,8701.02832414807
9962.648,9959.30571214861
8697.056,8694.70415217678
7981.03,7947.62126509099
8711.787,8697.79584091171
7919.013,7946.00502347281
9345.658,9315.32140865778
9251.941,9314.19218989466
9901.569,9950.75050429903
6892.311,6873.67441164734
8059.233,7945.99720155606
7017.986,7015.2468763312
9248.182,9313.4267469253
6819.264,6875.43899020128
9102.159,8987.12235324246
9454.794,9527.42866647056
9466.715,9521.81765489509
7317.633,7328.0381862589
7380.989,7328.09293967612
9444.157,9521.7379706736
9439.257,9524.9279302117
9360.76,9316.3154014659
8758.638,8700.63404113946
8606.977,8697.11678172893
7050.496,6981.7795227792
9581.492,9529.86715039638
7913.223,7948.78064836659
7861.388,7951.19327791874
9387.02,9326.15086959094
7084.203,7060.25539100401
8690.084,8698.14000524855
7405.9,7327.3043736589
9390.63,9317.34046582473
7934.015,7949.19839712544
7832.486,7950.42035573501
9347.129,9322.17564083674
8930.047,8980.17367666522
9026.762,8982.81331117031
7406.345,7326.60967064263
8731.538,8695.02803793467
6922.766,7042.3527631683
9535.436,9527.73700976241
7192.144,7328.78764269239
9290.879,9310.20582506808
6875.81,6996.85348682
6895.451,7064.87176945863
9993.46,9945.1466402495
6962.477,7018.45593143883
6967.556,6865.006255237
7921.921,7947.11747524793
9929.917,9955.20469009204
7233.276,7328.33860626655
9386.209,9312.45700583677
9934.227,9953.39328634402
9890.02,9949.2543729056
7348.866,7326.53145147517
9229.621,9314.8156963095
7922.431,7946.69190457233
7233.25,7327.32001749239
9597.354,9518.25017066935
8674.803,8694.91424935804
6957.344,7048.9811138239
9446.571,9529.0253785053
9498.107,9532.13911835328
9878.673,9942.2580949405
6867.854,6850.99429465511
9108.253,8987.27303017416
8677.247,8698.58440692893
8057.43,7946.6527949886
9248.077,9312.0172288161
6996.238,6967.08876995646
9497.591,9521.70678989128
9347.592,9317.09459332913
9897.155,9953.16484573687
7224.731,7328.41682543402
10025.368,9946.32749928834
9052.151,8981.07454579658
9421.985,9324.27784675655
7207.671,7328.32296243306
9228.588,9314.49349489217
9872.35,9955.26358712531
8963.024,8979.7650466667
9458.566,9524.40153990681
8684.455,8702.32068000836
6746.991,6847.4185356912
9524.918,9517.23885520439
6963.744,6788.55971756276
7908.726,7946.42277223166
9011.485,8982.11986864535
8684.679,8696.53158554712
6974.414,7050.98784215253
10016.231,9969.20136594322
9087.228,8982.19103135111
10010.912,9959.31285967455
7926.297,7947.10183141444
7287.168,7326.91791256703
8632.373,8702.28157042463
7089.752,7052.71040343388
9018.662,8988.4049929127
6838.308,6843.2436637686
8578.164,8701.91075316625
9070.03,8990.86709102646
9006.126,8981.41504384477
6875.986,6880.7726488131
8915.196,8981.67406106453
6950.132,7021.15159756803
9584.348,9528.16303788921
6882.362,6847.48805687312
9938.968,9940.59187381518
10010.084,9965.09005952414
7954.768,7948.7650045331
7152.443,7328.79546460914
7892.483,7949.08106837424
6980.537,6906.64121268957
8713.956,8696.77725213755
8603.044,8697.79584091171
8778.345,8696.10601487152
6984.217,6971.25785158236
6927.417,6866.48492714654
6833.01,6860.89224413227
9085.253,8988.07997204851
7164.431,7327.99907667516
8618.909,8698.68609184664
7295.797,7328.82675227612
7290.611,7327.35130515938
7246.172,7327.66736900052
6960.637,6830.95742655833
8605.625,8697.34361731458
6938.954,7060.27043825112
9879.227,9943.70583212637
6874.824,7001.12918013201
9320.326,9318.40732302321
9437.519,9526.55582302876
8696.65,8696.15613354329
9069.592,8985.24535736559
9122.919,8991.21790719732
9917.909,9944.68921287717
9436.287,9525.23280897218
6960.952,7026.57997016862
9269.515,9326.58814302172
9070.793,8983.74407051673
7038.055,7001.47334446886
9315.591,9317.26781989759
9874.317,9951.47794665493
7037.047,6969.16157789429
8082.57,7947.21916016563
9943.593,9971.4628310744
7131.003,7010.58008718187
8720.496,8695.86353545238
7284.419,7327.65172516703
9107.092,8986.99853577039
8736.954,8695.1844762696
7300.1,7328.06165200914
10012.213,9972.30102920252
6741.736,6872.72912781275
7013.011,7018.15054704127
7910.335,7948.8666894508
7103.725,6958.75930469021
8685.174,8700.61057538922
9516.939,9517.3393266141
6872.161,6887.94796213559
8686.491,8698.17129291554
7876.821,7948.7650045331
8018.201,7946.25851197999
9020.21,8981.7824013526
8613.448,8698.63133842941
7914.637,7947.51175825654
8705.796,8695.65697844568
6894.022,6907.68355923691
9396.261,9315.15511115206
7988.708,7946.7701237398
7978.421,7946.41495031492
7367.133,7326.21538763402
9021.479,8990.63902817471
9027.219,8981.77724229126
6946.707,6986.88952043616
7191.576,7327.66736900052
9268.06,9315.5534230279
7877.13,7949.97914122592
9945.377,9956.81190495248
7952.795,7947.25044783262
7826.07,7950.39688998477
7229.185,7327.25744215842
9975.52,9954.54664759512
9450.971,9516.4421222211
9897.083,9946.2550718244
9480.141,9531.47414679362
6931.646,7041.83851066157
9385.798,9315.09967865016
9090.31,8984.54888408519
9088.291,8988.89616789259
6946.64,6827.02908475446
8047.914,7946.33673114745
9535.31,9528.04859912242
9400.995,9319.1795858237
10059.599,9961.13454778507
7903.248,7948.67114153214
7937.405,7949.56921438382
9233.874,9314.17833176919
7983.654,7950.43599956851
6879.6,6831.07504733247
9243.764,9319.83080848949
9292.682,9317.58644755194
7897.198,7946.69190457233
8667.272,8696.91022472224
7051.794,6978.53078658246
9863.114,9957.1236035441
6926.047,6797.54623637623
6910.508,6854.89484052672
6958.106,7055.16214256977
7329.04,7328.37771585028
8667.81,8701.83253399879
9973.51,9956.52088431748
7009.889,6981.10046359642
7921.764,7948.23774893979
7261.301,7328.06947392588
7946.727,7950.41253381827
7309.581,7327.35912707612
7334.55,7327.00395365124
7316.071,7327.69865666751
7281.305,7327.32783940914
8652.333,8700.32579921506
8640.119,8700.20528329257
9096.213,8985.33412556126
9888.415,9960.36553105274
7868.124,7947.49611442305
9352.389,9315.2971569382
7314.332,7327.64390325028
9590.713,9522.16064350063
9352.725,9318.22370286064
7406.664,7327.34348324263
9584.251,9519.73266240051
6912.38,7027.37317093131
9105.118,8984.30640820239
9572.553,9528.4885946063
10064.49,9964.69521217967
6965.366,7001.85839560805
9457.041,9531.30795851951
9406.938,9322.10970550912
9511.318,9520.23144568606
9412.642,9525.32288678778
6760.714,6876.84461157267
10015.91,9945.19860822003
9488.22,9516.61545802116
9344.488,9324.13591020202
7288.523,7327.69083475076
9950.955,9960.1230138569
9426.182,9318.87492552643
8719.494,8701.5086482409
8662.518,8702.53187176052
9430.097,9322.81625144521
7885.849,7948.49587219243
6785.506,6829.2308271179
8897.04,8980.09629074518
8070.517,7946.29762156372
7384.145,7327.01177556799
9437.003,9530.94429195736
7297.498,7326.50016380818
10058.078,9966.52372012132
7016.666,6902.90435556427
6848.541,7001.55475080761
8991.136,8980.94450511022
7226.022,7328.04600817564
9910.252,9956.81190495248
9552.55,9526.25809179423
6838.197,6870.83158921463
9530.705,9520.91709520233
9386.423,9319.78576958169
7118.229,7058.42736104729
9553.893,9514.83512582387
8625.268,8696.54259463515
6912.301,6844.46849244552
9861.608,9948.71055071225
7340.797,7327.62043750005
6876.169,6971.53975768918
7269.369,7328.79546460914
6763.543,6855.40152551813
7005.12,7066.99092485107
9605.684,9530.92350476915
7190.414,7328.67813585794
8615.327,8694.97328451745
7845.672,7949.1749313752
9454.347,9528.38465866522
9315.302,9318.51125896428
9423.098,9317.35096865044
9408.719,9517.06216410457
8593.749,8700.12706412511
10076.933,9964.22414514508
8704.155,8696.69903297008
6994.84,6777.7072398411
9403.469,9325.07804427121
7029.949,7057.06460793629
9399.093,9322.55305629276
7322.364,7328.37771585028
9474.996,9525.12887303111
9419.698,9521.80044146984
9427.988,9523.33825647131
8640.755,8696.54259463515
8987.995,8989.16034417369
7406.71,7326.97266598426
7993.387,7946.74665798956
7823.357,7949.83834672448
9894.603,9951.33243633743
9979.704,9970.09488734163
9959.847,9952.94993556038
6901.334,6849.03273314884
9374.924,9322.21017691883
9441.29,9520.82366208697
6819.79,6788.94648321807
9400.75,9313.18791272404
9889.607,9950.39376679961
9037.546,8984.95129086943
7950.968,7947.50393633979
9912.142,9949.15065542773
9976.3,9953.00558652549
7212.517,7328.00689859191
9890.806,9946.92697244679
6758.843,6846.01494593985
6960.851,7040.36161597065
6942.82,7018.96290845318
7865.593,7949.61614588429
8596.539,8701.64944274233
9283.951,9322.12009910323
7982.005,7947.00796841348
7200.411,7328.43246926751
9979.25,9961.30095452239
8011.072,7948.71025111587
7886.337,7948.29250235702
9456.789,9528.208076797
7119.994,6964.3893576911
7879.771,7947.97643851587
6915.403,7016.4062596068
6859.896,6780.1954854353
8918.164,8981.36345323141
8991.868,8990.35012073988
7370.493,7326.60184872589
7043.424,6987.75775319502
9950.083,9957.941014484
6827.262,6791.78089968816
9587.783,9531.65419319321
7943.418,7947.63690892449
9026.01,8979.73925136002
9461.388,9521.3570906862
9431.075,9515.20225691738
6968.382,6973.52620743886
9238.849,9315.99320004857
8757.987,8700.74354797391
9309.136,9321.07078302481
9406.151,9315.18964723415
10013.372,9949.42077964292
7077.478,6962.53033209034
9597.955,9527.1446841299
6914.836,7017.38577641873
6913.329,7044.36672936781
9264.408,9322.86486411598
9417.498,9322.50812661657
6924.759,6869.34626348009
7118.96,6973.6513581068
7849.696,7949.93220972544
8996.412,8982.40877608018
7078.172,6971.02319407997
7343.243,7327.28872982541
9416.422,9519.40710568342
9254.067,9313.27441677667
9503.769,9521.32590990388
7017.473,6992.67632887592
9526.597,9534.1861102344
7259.617,7328.78764269239
8960.502,8983.06610517579
9259.798,9316.36379567346
8624.11,8697.85059432893
8646.18,8694.129965083
8711.87,8695.13754476912
10011.576,9953.42111182658
8663.268,8696.16076828875
7968.561,7948.70242919912
7981.985,7947.94515084889
9114.38,8986.51251985183
7072.237,7064.31467377252
9073.889,8988.66401013246
9547.909,9520.56739599726
7217.09,7327.75341008474
6898.018,7000.75054095689
9334.515,9318.44532363666
9365.028,9315.49452599463
8951.209,8985.80466429581
8923.045,8980.02406388647
8983.789,8987.1079402114
6934.916,6785.34144312622
7846.536,7949.1749313752
9878.243,9958.88650385295
7118.254,6962.47557867311
7260.216,7328.4637569345
7380.342,7327.714300501
9301.112,9318.70862802071
9422.869,9521.03835380025
6927.985,6836.45366852724
9348.99,9315.22440177944
8967.551,8987.30914360351
9083.647,8982.93196958104
7320.507,7328.05383009239
7007.356,7005.05752193588
6944.037,6981.50630211743
7901.866,7946.67626073884
8719.394,8700.40401838252
7005.692,6970.81200232781
9438.015,9326.91716427018
7178.017,7328.40118160052
9495.429,9530.82996242218
7314.089,7327.66736900052
7194.164,7328.0225424254
7060.342,6960.74548749795
8704.774,8698.97868993754
7087.157,6967.26867404163
7312.914,7328.44029118426
8788.578,8697.30450773085
8019.401,7947.69166234171
6854.37,6901.77307278438
7253.851,7328.0381862589
8722.1,8700.8765205586
7179.531,7328.3464281833
7130.123,6965.34537113129
7907.633,7948.35507769099
8664.627,8701.47736057391
9364.565,9317.11548974895
6994.145,6832.8065860818
7941.215,7949.6005020508
6977.575,7003.78254950619
6888.272,6958.96151897438
8652.036,8700.82958905812
9855.412,9945.97422632029
7182.365,7327.99907667516
7247.329,7327.33566132588
7890.334,7949.97131930917
10035.122,9958.82425151991
9073.11,8985.76339180512
6867.02,7002.32945020996
7935.996,7948.72589494936
8646.679,8697.17935706291
9511.615,9525.85274162404
9913.127,9964.28986200949
6890.282,6870.04591834576
9358.158,9320.98752504035
9898.195,9942.11593992277
6866.38,7066.75221664909
7945.034,7948.7650045331
7827.837,7949.59268013405
7212.328,7328.7563550254
9322.494,9314.98881364635
9051.768,8985.55596519872
9282.713,9321.71496739625
6823.116,6867.65531951017
8726.919,8698.40913758922
9385.392,9315.2971569382
9988.878,9969.42969731877
8719.793,8697.81930666195
9365.018,9314.90577412509
6918.979,6879.92789434498
7394.448,7327.28090790866
9919.846,9954.28334321107
9969.225,9966.91510293443
9858.804,9949.1991588669
8749.663,8701.20822823324
6848.057,6902.79167409904
8743.257,8697.56581815477
8651.369,8700.79830139114
9481.71,9531.76863196
9006.694,8985.55080613738
9031.133,8991.66265062519
9951.721,9967.73977063188
6892.645,7009.89991006936
9455.625,9521.91812630479
9592.472,9522.60745881564
6952.424,6854.31745372115
8780.777,8696.38296912893
10016.898,9943.97584710995
6874.519,6798.30844149486
8688.288,8698.88946168205
8913.264,8981.60699326716
9076.358,8989.06748106964
7938.704,7945.89551663836
9954.271,9947.25231070068
9571.666,9521.2565100449
6994.178,7038.37140754431
9855.03,9948.4821101051
9415.534,9318.21341849814
6995.736,7026.81462767102
7000.837,7040.99055648165
9872.557,9948.00075870801
7392.668,7327.714300501
6799.162,6810.03437076672
7319.775,7326.56273914215
9090.331,8987.73840984737
10045.141,9967.12297481657
8949.449,8988.58662421242
7423.614,7326.53927339191
7278.031,7327.63608133354
7852.535,7949.63178971779
6795.069,6899.41289808747
7104.487,6987.49180802564
6922.256,6851.89733189669
7213.424,7328.10076159287
6727.894,6847.23370483764
7982.568,7950.38906806803
9362.446,9322.4145842696
7210.748,7328.01472050866
6963.215,6977.32856012748
8056.093,7947.94515084889
6830.791,6868.0307338925
7072.789,6958.81840082996
8644.703,8701.77459341028
8740.005,8699.55287703133
6938.195,6875.51548231213
9602.528,9527.44945365878
9460.281,9523.64649053155
7036.295,7033.85004764188
9377.506,9313.908207554
8958.418,8982.93712864238
8984.635,8987.27818923549
9894.674,9972.95593486288
7885.933,7948.01554809961
8999.163,8981.34281698606
9488.706,9514.68268644362
9407.836,9520.71279708316
9367.647,9321.7321808215
10003.544,9967.48317684735
6882.216,6903.45508944832
9431.026,9528.88344195077
6927.539,6783.33119798186
8639.365,8696.14048970979
8640.951,8695.32845794233
7893.318,7947.21133824889
10001.075,9964.03024062001
9884.007,9956.2509785655
8972.766,8985.82014147982
9412.591,9315.26944068724
8683.233,8696.16395546003
9544.178,9520.50838973238
9448.655,9532.94970946205
7079.162,7063.82334059166
9014.049,8979.75579269698
10012.129,9947.2836007146
9073.471,8988.31212980865
10006.073,9954.60554462839
7056.625,7046.7416969104
9489.97,9513.61929377652
7377.499,7326.90226873354
9484.254,9534.07178069922
9489.055,9527.95170147569
8761.173,8694.95764068395
9442.216,9526.55939679173
8770.123,8695.06714751841
7059.195,6962.06914356573
9432.402,9524.54001192997
7349.357,7326.94920023402
6984.501,6958.29288483376
9089.476,8987.99636291418
9412.679,9519.76037865147
9260.967,9317.87735895534
7071.264,7061.5883040222
9081.757,8983.85756986613
8941.141,8981.40988478344
9897.858,9955.02799899221
7035.582,7062.75983939657
9924.989,9947.0828763584
7973.329,7946.76230182305
6815.148,6894.42859752282
8008.027,7948.72589494936
7258.479,7327.99907667516
8732.951,8699.85329703898
7941.07,7946.3445530642
6899.983,6904.11414953457
7083.582,7018.17115526467
9603.123,9528.83829381137
7037.872,6994.71031925296
6719.557,6814.80170182302
9445.92,9520.47038911892
8018.022,7948.73371686611
6891.651,7051.08520942872
9438.39,9533.28912430461
7280.386,7326.980487901
8669.787,8699.36515102941
8768.721,8697.48759898731
9091.312,8981.71639770817
6833.973,6851.14117147618
9021.823,8985.42698866531
6901.402,6803.41761324503
7994.1,7946.36019689769
9856.561,9943.06824912285
7032.536,7022.6875507772
8636.788,8698.55775400741
9876.961,9958.37419013674
9278.045,9318.67744723839
8736.552,8696.50029788013
7892.671,7949.58485821731
9483.59,9515.43091598774
7975.344,7947.21133824889
9935.183,9959.12577498062
7115.322,7046.43664215729
6860.115,6809.18901971223
8752.018,8696.01215187056
9917.474,9957.05106684856
6846.3,6893.35989007689
6843.191,6870.60272200894
8613.991,8697.21846664664
7231.405,7328.09293967612
9383.526,9322.09931191502
9526.623,9522.5553816135
8663.578,8697.76918799018
7297.668,7328.06947392588
9308.536,9322.58770160645
7246.639,7327.37477090962
9301.98,9323.3773962954
9055.101,8980.55757551
6894.333,6965.94995728275
9256.399,9319.53632332311
9430.696,9519.74294676302
10014.401,9946.72927569555
8137.322,7945.16952595511
9524.764,9525.33663568165
8102.33,7945.56380896372
7055.505,7054.23280713211
7291.176,7328.09293967612
9036.229,8988.55051078306
10060.268,9963.24021823625
9597.009,9518.97750379366
6979.852,7035.020402384
9931.361,9943.59485789096
7355.819,7327.714300501
7901.596,7947.57433359051
7196.729,7328.06947392588
8992.797,8983.1909868008
6836.488,6874.13068594406
7340.566,7328.04600817564
8751.497,8697.62839348874
8702.097,8699.37297294616
8703.736,8698.02267649736
9225.688,9315.97598662333
10011.035,9951.93515556405
6969.233,6841.50572559569
9531.079,9524.18684819353
7195.184,7327.66736900052
6866.948,6846.84809473357
7342.409,7327.28090790866
9248.433,9323.87607034934
6864.916,6870.72962481449
9367.328,9313.10476397118
8628.113,8699.37760769162
7295.083,7327.98343284167
9829.591,9940.0412317907
8633.86,8695.3910332763
7035.581,6990.65653475821
7087.524,7016.78634635609
6810.395,6848.07906843264
9419.835,9316.64431348275
6843.09,6833.09918417271
8747.932,8694.92635301697
7897.746,7948.61638811491
9316.547,9324.86670785769
7058.934,7010.72265890192
8664.746,8697.35462640262
8618.263,8698.25269925429
8613.765,8694.9072104129
8010.791,7946.43841606516
10013.881,9939.58402288158
9873.809,9954.66812465624
8929.988,8985.18451278251
8969.808,8990.46877915061
9593.886,9523.69488473912
6980.342,7022.93785211309
7844.72,7949.14364370822
8000.308,7948.8823332843
7322.383,7327.69083475076
9366.965,9315.63310724939
9950.312,9938.41333897364
8702.828,8698.44042525621
7283.84,7328.36989393354
6949.768,6988.2285533955
8925.215,8981.42126705906
10005.261,9958.09702762721
6784.507,6811.56572685193
9568.308,9521.3569814546
8649.93,8700.07231070788
9035.087,8980.4068985783
9872.178,9943.78172412168
9415.658,9315.65735896898
8726.133,8699.14295018922
9516.886,9515.26115395066
7964.334,7950.37342423453
9342.948,9323.85874769249
6869.866,6880.94592415427
9961.619,9961.52950436115
7948.303,7948.4567626087
10042.613,9951.89347195601
6871.795,6887.86397775243
6894.422,6883.79947619258
7273.962,7327.99125475842
8000.153,7945.42301446228
6967.41,6786.05496460676
7919.973,7949.9087439752
9559.072,9530.68456133628
9899.607,9967.74312593164
9376.791,9313.32984927857
7319.396,7327.32783940914
9983.93,9961.41842089413
9867.037,9951.26682870463
9929.24,9951.20111184022
9425.248,9320.68632927445
8695.973,8701.94986274999
7898.423,7947.12529716468
9989.913,9943.27633946821
6856.654,6836.02342548467
7024.781,7036.2186408419
9527.957,9527.49460179818
6816.386,6815.16062138405
9237.536,9320.26030114765
9015.043,8979.786747065
9533.818,9520.21065849785
9419.882,9529.12238538363
6990.609,6990.39232918594
6911.96,6806.578239116
8722.023,8698.30745267152
9285.561,9317.45825989128
9569.273,9528.84533210571
6823.716,6873.53999148848
7032.693,6976.83024347718
9076.874,8983.19614586214
9598.75,9522.59013615879
9087.335,8982.22304987207
7029.272,7050.39482405397
8651.957,8695.58658119496
9985.628,9955.57561341174
7195.692,7328.04600817564
7028.093,6976.25924355468
9287.021,9312.77216895975
8977.275,8981.34388113901
6852.847,6839.47028764448
8601.083,8697.14806939592
8978.459,8986.30099833704
9973.315,9959.99493542785
9485.007,9524.26642318341
6953.64,7061.83511362337
6884.061,6853.61033166418
9577.631,9525.11155037426
9429.982,9515.24036676244
8732.197,8699.75943403802
7967.626,7949.1749313752
9409.767,9315.19322099712
9596.506,9516.69156847968
9573.624,9521.3466970921
9489.314,9515.62817581258
6859.379,6803.8611388566
7231.409,7327.65954708378
8680.439,8700.21310520932
6781.724,6858.80117669502
7307.456,7327.34348324263
6974.845,7019.13962536706
6926.517,7064.56960985387
6838.231,6818.85604528264
9415.026,9325.33084582955
6847.64,6961.57924541855
7087.127,6961.85302504518
9392.941,9323.72027566934
8772.367,8696.16395546003
8745.779,8699.25245702367
7317.029,7328.10076159287
10039.983,9952.93283136674
9988.34,9954.91399715185
9085.223,8981.79378362822
9012.236,8983.97622827687
9029.362,8983.30858105859
9031.205,8981.94855546831
7223.471,7327.96778900818
8004.905,7947.82782209769
9549.587,9526.9438505421
9066.033,8986.76121894892
7156.856,7328.36989393354
7890.566,7949.61614588429
9293.542,9324.70398411495
9306.984,9312.90382115177
9035.375,8983.30858105859
6996.134,6782.28161356365
9980.532,9944.82432960057
8606.607,8696.90240280549
9539.94,9523.31389552012
7342.054,7327.3043736589
9414.399,9321.31665552041
6899.311,7067.31336303479
9038.191,8981.84537424158
7051.366,6989.82129164193
9925.388,9955.14958528494
9998.975,9953.64977089694
9285.126,9315.91362505869
9419.106,9513.76123033105
8740.186,8698.61569459592
9416.792,9315.00267177182
8715.686,8697.96010116338
7079.206,6992.30869878884
9063.175,8987.12857645674
6841.16,6817.78618228547
6921.623,6960.11973415823
9941.489,9971.93736264036
7879.422,7950.43599956851
7213.774,7328.01472050866
7972.413,7947.96079468238
8602.336,8696.96816531075
7096.638,7012.84699546419
9298.612,9311.63970412847
6945.409,6984.65708699211
7248.747,7327.67519091727
9910.379,9948.52000148696
7291.597,7328.41682543402
8643.239,8699.03344335477
9871.722,9947.2733163521
9992.759,9952.19153088536
7007.508,6960.51055051313
7079.081,6978.42127974801
7043.883,6999.84178866162
7012.217,6895.74873677487
9896.552,9963.16053401477
8915.104,8984.27545383437
9022.296,8981.80410175089
7878.882,7948.34725577425
8990.773,8985.50437458536
6990.836,6972.43145619828
7019.005,6963.06890133511
9975.855,9937.29126773647
9254.4,9321.68378661393
8576.237,8699.11948443898
9414.036,9317.05312818431
9498.877,9526.48664163298
9092.134,8981.34281698606
7361.36,7326.50016380818
7241.871,7328.74071119191
8937.634,8988.27085731796
10022.171,9946.86439241894
8703.187,8695.76185053467
7285.397,7328.07729584263
9419.006,9520.94134692191
8760.26,8698.1478271653
7232.713,7328.08511775938
8721.637,8697.37027023611
7222.906,7327.72212241775
9511.095,9522.53112989391
8753.938,8700.41966221602
9916.843,9957.53230901405
7929.298,7947.21916016563
6915.991,6880.7205361428
8942.664,8987.98088573018
6990.724,7050.54662764344
9064.111,8987.47423356627
9283.643,9321.53134723369
9393.505,9326.87212536238
9050.385,8982.0992324
6803.533,6871.27715898675
6871.513,6961.45872949606
9244.66,9312.07601661777
